Target_Treatment,MOATS,Jar,Date,Time,pH_logger,Temp_logger,DO_logger,calculated_DIC,calculated_Spec_pH_at_12C,calculated_Aragonite_Saturation,DO_presens
pH_7.95_DO_9.32,7,NA,2016-11-21,19:21:44,7.87886282,10.20887807,9.24216917,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,19:31:44,7.87923114,10.25780943,9.25037826,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,19:41:44,7.88012175,10.26982376,9.25784116,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,19:51:45,7.87960553,10.20893584,9.24393822,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:01:44,7.87946001,10.26333757,9.25723685,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:11:44,7.88062274,10.25752364,9.26171534,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:21:45,7.87953496,10.20377404,9.24758095,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:31:44,7.88120289,10.25988158,9.26143201,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:41:44,7.88055826,10.25729913,9.26867736,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,20:51:45,7.87909501,10.20965024,9.25726704,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:01:44,7.87956819,10.2518824,9.25880024,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:11:44,7.87851996,10.24394265,9.26843868,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:21:44,7.87650599,10.22618376,9.265248,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:31:44,7.87798436,10.24275467,9.26064469,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:41:44,7.87752756,10.26608393,9.27209568,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,21:51:44,7.87828521,10.2212897,9.26118128,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:01:44,7.8762028,10.28250011,9.27931799,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:11:44,7.8767181,10.28934315,9.26501448,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:21:44,7.87688762,10.21410382,9.27789253,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:31:44,7.87543567,10.32963066,9.27923869,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:41:44,7.87645646,10.22558736,9.27381184,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,22:51:44,7.87475731,10.28408752,9.28809338,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:01:44,7.87454435,10.26030938,9.27477996,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:11:44,7.87936818,10.25342008,9.28151916,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:21:44,7.88074488,10.22637972,9.28543415,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:31:45,7.88224993,10.20021751,9.29278687,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:41:44,7.87497346,10.33335207,9.29066845,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-21,23:51:44,7.87786298,10.33031166,9.28674988,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:44:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,17:54:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:44:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,18:54:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:44:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,19:54:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:44:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,20:54:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:44:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,21:54:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:04:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:14:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:24:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:34:31,7.518532,10.306709,9.21719,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:48:58,7.80768937,13.14360797,9.0065384,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,22:58:54,7.7585445,12.79134642,9.00138374,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:08:54,7.69435413,12.31317446,9.02323798,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:18:54,7.64122858,11.93203089,9.05823279,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:28:54,7.59316132,11.56708046,9.09142199,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:38:54,7.55488721,11.31610767,9.12573652,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:48:54,7.56486323,11.12703954,9.16091351,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-21,23:58:54,7.56803127,10.91118365,9.19389688,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:00:18,7.55442256,10.22072336,9.33725476,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:10:18,7.55546572,10.19456716,9.35024326,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:20:18,7.5573537,10.25002457,9.3551703,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:30:18,7.55085848,10.22716475,9.34455718,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:40:18,7.55239608,10.19712817,9.36077552,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,17:50:18,7.55623609,10.19749567,9.3602606,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:00:18,7.54557682,10.19839045,9.2779628,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:10:18,7.56184811,10.21984358,9.27967068,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:20:18,7.53596483,10.18651681,9.31773853,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:30:18,7.56066129,10.24186305,9.33733965,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:40:18,7.53992768,10.22336872,9.32662935,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,18:50:18,7.5564467,10.18425571,9.35319415,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:00:18,7.54561275,10.19599242,9.35757746,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:10:18,7.5640314,10.23727045,9.3126516,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:20:18,7.54275127,10.18757285,9.32281829,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:30:18,7.5593438,10.2514344,9.29727604,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:40:18,7.55657229,10.20924542,9.29716523,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,19:50:18,7.54263242,10.21412828,9.33092142,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:00:18,7.55822991,10.18313363,9.33629104,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:10:18,7.55211684,10.20649607,9.34946518,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:20:18,7.5452759,10.22566209,9.30829904,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:30:18,7.56087304,10.19339063,9.20788077,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:40:18,7.5434053,10.24795871,9.26083154,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,20:50:18,7.55392815,10.2021317,9.28915923,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:00:18,7.55851633,10.1761124,9.35194578,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:10:18,7.55114532,10.19344415,9.39649487,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:20:18,7.55251625,10.22196214,9.36114744,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:30:18,7.55739856,10.21121947,9.28789541,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:40:18,7.55982332,10.21115465,9.33366074,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,21:50:18,7.54951614,10.20904538,9.36365959,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:00:18,7.56661559,10.21275814,9.2622386,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:10:18,7.54976015,10.21840265,9.27081129,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:20:18,7.5529104,10.25480383,9.33408887,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:30:18,7.55712389,10.20576323,9.38403008,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:40:18,7.5456639,10.20639129,9.25583685,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,22:50:18,7.55418924,10.22353668,9.28388241,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:00:18,7.55585414,10.21685377,9.33506767,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:10:18,7.55295119,10.2269522,9.33236792,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:20:18,7.55839774,10.19806588,9.38358102,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:30:18,7.55549674,10.23367011,9.0550569,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:40:18,7.55636914,10.26404447,9.10374444,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-21,23:50:18,7.55579041,10.25135,9.24831868,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:05:09,7.58083187,10.28799737,3.70785934,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:15:09,7.54497147,10.1978364,3.66185835,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:25:09,7.58311382,10.29263174,3.64500903,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:35:09,7.53130014,10.23031221,3.57416492,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:45:09,7.58740589,10.23028827,3.68642011,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,17:55:09,7.53896972,10.27033926,3.65996988,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:05:09,7.53089855,10.25356137,3.76994561,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:15:09,7.59182551,10.23021469,3.81108269,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:25:09,7.51253876,10.24097262,3.82847033,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:35:09,7.57902876,10.25291358,3.64262377,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:45:09,7.55579203,10.22289137,3.66055547,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,18:55:09,7.53113822,10.23436603,3.68532467,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:05:09,7.58152038,10.24311572,3.7749502,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:15:09,7.50605227,10.23133151,3.72522479,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:25:09,7.56245417,10.26776611,3.77027472,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:35:09,7.57295876,10.20184231,3.65517168,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:45:09,7.50714935,10.23189468,3.81365142,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,19:55:09,7.58427879,10.22781944,3.80583411,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:05:09,7.53105448,10.24665638,3.73418112,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:15:09,7.55585711,10.21229108,3.71218567,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:25:09,7.57365729,10.23419651,3.71532849,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:35:09,7.52140722,10.26242879,3.70297531,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:45:09,7.59477498,10.22009967,3.65354428,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,20:55:09,7.52301752,10.21690828,3.76558475,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:05:09,7.56973423,10.2548218,3.76829074,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:15:09,7.58346717,10.26175677,3.76404285,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:25:09,7.54354985,10.2332988,3.77161183,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:35:09,7.59721212,10.27588992,3.74257493,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:45:09,7.54793796,10.23211617,3.6949021,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,21:55:09,7.57887672,10.28147574,3.64222677,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:05:09,7.5823031,10.23137595,3.6317786,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:15:09,7.54824785,10.26580957,3.62402996,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:25:09,7.59739211,10.24666903,3.66363355,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:35:09,7.54362991,10.21480078,3.70458191,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:45:09,7.59012854,10.23748021,3.64829932,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,22:55:09,7.56361515,10.21568161,3.64366077,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:05:09,7.55524055,10.32784388,3.67495635,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:15:09,7.59505533,10.27014946,3.70699622,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:25:09,7.53894944,10.19987272,3.75363195,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:35:09,7.59622545,10.29981695,3.77728523,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:45:09,7.56933582,10.22661473,3.71468504,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-21,23:55:09,7.55990977,10.24008576,3.70988598,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:07:36,7.93935554,10.21919575,3.77000276,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:17:36,7.94969273,10.18576188,3.69738453,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:27:36,7.94860674,10.1760947,3.69134151,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:37:36,7.9484433,10.15730181,3.74509211,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:47:36,7.94887288,10.15333477,3.7797088,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,17:57:36,7.94279706,10.1763481,3.80573269,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:07:36,7.95220638,10.15163231,3.76931383,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:17:36,7.94750679,10.1733449,3.74336286,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:27:36,7.94872771,10.16042331,3.75062673,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:37:36,7.95622163,10.16268997,3.72406775,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:47:36,7.93720634,10.16088845,3.69262051,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,18:57:36,7.93534404,10.17400658,3.69511491,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:07:36,7.94821032,10.18972796,3.65333247,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:17:36,7.95170733,10.15598531,3.62767672,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:27:36,7.94660635,10.17068596,3.66564702,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:37:36,7.95446176,10.15714769,3.69345581,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:47:36,7.94307256,10.16810677,3.69286676,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,19:57:36,7.93229464,10.16868073,3.683275,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:07:36,7.94534378,10.1561879,3.67341553,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:17:36,7.9525132,10.16342763,3.66707989,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:27:36,7.94328469,10.17181285,3.73170767,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:37:36,7.94733608,10.18186039,3.74823923,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:47:36,7.95581608,10.16018846,3.71321947,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,20:58:54,7.93829558,10.17074354,3.63999008,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:08:54,7.93533526,10.17380969,3.66208965,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:18:54,7.94542262,10.20535659,3.6557417,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:28:54,7.95387064,10.21243314,3.61535546,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:38:54,7.95003172,10.19466625,3.68140612,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:48:54,7.93413703,10.21738311,3.60719403,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,21:58:54,7.9468321,10.21376171,3.52507214,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:08:54,7.95156709,10.20696247,3.52050052,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:18:54,7.94914919,10.19536262,3.46055747,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:28:54,7.95223283,10.18581159,3.40485767,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:38:54,7.94833478,10.19804873,3.40778027,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:48:54,7.95143594,10.18348139,3.35230954,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,22:58:54,7.94651341,10.19483536,3.40674267,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:08:54,7.9540328,10.1930524,3.43618299,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:18:54,7.94173764,10.21095651,3.52586133,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:28:54,7.93530489,10.19141604,3.58437616,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:38:54,7.94669156,10.19079109,3.63574815,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:48:54,7.95198722,10.20128404,3.70768108,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-21,23:58:54,7.94591328,10.1983508,3.70043444,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:03:32,7.93105433,10.26407751,9.35020917,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:13:32,7.9302517,10.20049223,9.29823259,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:23:32,7.92941102,10.20196867,9.22873236,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:33:32,7.92483963,10.22170421,9.2999703,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:43:32,7.92310437,10.24754764,9.37238111,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,17:53:32,7.92499762,10.18802206,9.36723043,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:03:32,7.92316812,10.22600099,9.205278,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:13:32,7.92255935,10.23527849,9.36740966,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:23:32,7.92339271,10.22211135,9.38062399,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:33:32,7.92188239,10.24057932,9.23742022,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:43:32,7.92476195,10.22145333,9.2180457,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,18:53:32,7.92218351,10.24279244,9.34982399,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:03:32,7.92235015,10.22321412,9.47674542,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:13:32,7.92409206,10.24653459,9.42613357,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:23:32,7.92710171,10.18787154,9.17843936,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:33:32,7.9236764,10.24145903,9.19026783,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:43:32,7.9251061,10.20906637,9.26286978,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,19:53:32,7.92597481,10.21257152,9.42346242,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:03:32,7.92300867,10.2104303,9.42281931,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:13:32,7.92159767,10.26381048,9.35223524,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:23:32,7.92319995,10.22971458,9.23992015,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:33:32,7.9190266,10.23285666,9.28705758,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:43:32,7.92455161,10.20218195,9.2855327,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,20:53:32,7.92246069,10.23785861,9.21127488,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:03:32,7.92114877,10.30490729,9.38982617,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:13:32,7.92518104,10.26259724,9.40938454,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:23:32,7.92678078,10.19392826,9.44140246,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:33:32,7.9242619,10.27279052,9.27566514,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:43:32,7.9235603,10.24324265,9.19528976,NA,NA,NA,NA
pH_7.95_DO_9.32,13,NA,2016-11-21,21:53:32,7.91766692,10.34373262,9.35231405,NA,NA,NA,NA
